Card_ID	Campaign_Responce
104756297	T
102843294	T
101199105	F
103517495	F
102501435	F
104060855	F
101728837	F
102716660	F
103111309	F
103118053	F
105857127	F
100843448	F
104053912	F
106259829	F
103285401	F
100632176	F
102932171	F
103583278	F
104178045	F
101215392	F
102404344	F
100211324	F
101148587	F
101391888	F
104815404	F
101490964	F
103214482	T
103295698	F
102061743	F
100186917	F
105295157	F
102626056	F
101505734	F
104000343	F
103728428	F
103844086	F
104657579	F
101232899	F
100009109	F
106255930	F
104091555	F
102395820	F
104976410	F
103642723	F
104775514	F
103180289	F
105819697	F
106267737	F
101399873	F
100552834	F
101895427	F
106019609	F
101735140	F
106399628	F
103466575	F
106368300	F
101242516	F
105913158	F
100223302	F
102023867	F
103794096	F
100144599	F
106348988	F
104772730	F
103626852	F
104558993	F
101191835	F
100177468	F
103674906	F
102912574	T
106145827	T
101721218	F
103187128	F
100733283	F
101224108	F
105563761	F
101310234	F
106052068	F
101297328	F
100725500	T
104647899	F
102344789	F
102848416	F
103289898	F
103438425	F
104646227	F
101432173	F
104858073	F
103180599	F
102803690	F
100815566	F
101881046	F
104708783	F
106090944	F
100014088	F
100900967	F
104765876	F
101867449	F
101434221	F
103885961	F
102836160	F
106301019	F
100188542	F
100150950	F
104586046	F
102428808	F
100162443	F
103654701	F
104189946	F
100144757	F
106112606	F
105850244	F
102050403	F
104541025	F
105548541	F
102699032	F
104997690	T
102396000	F
105496331	F
102881565	T
106172409	F
102035342	F
101925799	F
101773054	F
105934053	F
100166252	F
105175936	F
100619413	F
104016152	F
106483095	F
105237330	F
103143199	F
102074476	F
100838267	F
104976376	F
104770631	F
105242662	F
102768922	F
100145383	T
105404643	F
103702570	F
100085688	F
106404527	F
102730279	F
102076899	F
105123649	F
100071873	F
103051899	F
103261826	F
102508240	F
103182426	F
105841066	F
104034961	F
105566403	F
101482625	F
100598148	F
104628107	F
103931811	F
104978796	F
100045418	F
105861934	F
105214665	F
100140974	F
105588497	F
105608698	F
103116293	F
100160017	F
100678452	F
105149111	F
104142212	F
103230629	F
104816491	F
104514412	F
106152604	F
103364642	F
103512374	F
105212188	F
101440059	F
104427118	F
102755619	F
102690928	F
104242540	F
100786023	F
104906353	F
103940551	F
103505080	F
104888864	F
100566351	F
106105374	F
101158802	F
105772302	F
100255682	F
104913684	F
105787941	F
105222064	F
103116399	F
105121263	F
102603720	F
100119402	F
102528468	F
101368154	F
104143272	F
105375953	F
104739541	F
102688073	F
104895763	F
104383903	F
103440068	F
104655426	F
101724956	F
101183966	F
104008034	F
102078836	F
103050477	F
102567444	F
101480850	F
105444366	F
103801757	F
100765939	F
103245177	F
104162354	F
101175466	F
103179188	F
105819251	F
101902723	F
102506664	T
103323968	F
106309272	F
106470106	F
104818604	F
105139962	T
103364295	F
105545180	F
101744314	F
102300726	F
105835296	F
105293960	F
100691069	F
101352917	T
105645696	T
105515405	F
103710934	F
101353188	F
101717703	F
104074457	F
101494778	F
106106555	F
101744727	T
100084056	F
103536995	F
102468474	F
100009350	F
102479534	F
103828605	F
101448113	F
101755900	F
101302717	F
103745049	F
104666526	F
105856397	F
102430180	F
106250391	F
100096235	F
102529283	F
103103399	F
101932972	F
103320353	F
102224090	F
106304383	F
105931127	F
106300682	F
105179009	F
104303479	F
104580508	F
100649986	F
101215911	F
101887789	F
102093072	F
103423198	F
106089192	F
101148865	F
104365616	F
102082680	F
106463414	F
106136954	F
101388387	F
104314129	F
102791040	F
101737228	F
104619005	F
100103953	F
105344121	F
104873677	T
106012772	F
100899683	F
102796853	F
102626360	F
102730605	F
104724271	F
104256807	F
105776849	F
106531013	F
102883011	F
104615578	F
102877483	F
105382266	F
101751147	F
106462597	F
100865443	F
101381472	F
105145147	F
103081716	F
102399106	F
104997262	F
105945568	F
105924110	F
104316770	F
100139141	F
106267604	F
105937183	F
105392526	F
105825345	T
101315825	F
106420496	F
100163933	F
103885589	F
106387763	F
104841962	T
102618206	T
103345266	T
106358996	F
102342649	F
105515710	F
102458040	T
100776763	F
106051046	F
100104070	F
105148023	F
100220789	F
103390489	F
105096644	F
103041988	F
100785611	F
101746024	F
103016196	F
103050126	T
103145036	F
100153079	F
106294121	F
104368751	T
105102438	F
104554785	F
103609548	F
105378611	F
103569358	F
103993286	F
104486832	F
104633134	F
103133055	F
103081901	F
102232510	F
100064607	F
100615478	F
105427483	F
105492611	F
101420638	F
100611564	F
102675215	F
101895060	F
100026795	F
104321905	F
100554149	F
100205179	F
105039874	F
102699034	F
101925973	F
102449932	F
103410729	F
100900945	F
105822824	F
104103091	F
100743828	F
101926263	F
104548944	F
100640452	F
102842341	F
102773532	F
102476541	F
104051502	F
106044825	F
100052173	F
104735978	F
101917955	F
103939112	F
100769031	F
104254151	F
100839746	F
104896779	F
105130754	F
100870464	F
106504929	F
101727332	F
103287620	F
106046894	F
102227397	F
105444526	F
106504996	F
103413285	F
106226068	F
106239017	F
100004870	F
104979933	F
104696153	F
100881424	F
100741503	F
102662380	F
101481033	T
101885055	F
100658451	F
104698700	F
100234150	F
103622450	F
102792748	F
100816028	F
102101447	F
103742536	F
103397122	F
102278032	F
104705957	T
105657030	F
105935123	F
101887561	F
105289445	F
105494129	F
102751387	F
102458202	F
104799779	F
104146016	F
100635974	F
106072750	T
103937850	F
106429417	F
106576791	F
100613787	F
106077192	F
102071424	F
104143742	F
102780925	F
101418523	F
105660225	F
102990445	F
101476658	T
102264065	F
103476600	F
102373708	F
104759168	F
103059719	T
101363026	F
105400285	F
102198713	T
102885695	F
104391026	T
101933477	F
103595384	F
100832164	F
102227450	F
106020704	F
102918368	F
102344844	F
104711487	F
105316458	F
103882650	F
101720118	F
102290471	F
104999872	F
104882476	F
102830923	F
100245422	F
104446416	F
102082767	F
104272424	F
101504034	F
101883674	F
103456582	F
100081505	F
100103747	F
104509716	F
103261110	F
104527804	F
105773996	F
103214377	T
105571648	F
106175203	F
104421290	F
101353297	F
105495535	F
100643747	F
103751819	F
102341415	F
106101300	F
104281317	F
103515433	F
101156994	F
100101446	F
106254860	T
105252702	F
105444616	F
104534203	F
106227276	F
106024427	F
106094317	F
100814749	F
100766394	F
106570714	F
102098927	F
105119047	F
103413531	F
102764211	F
102550332	F
105715384	F
106140379	F
103143419	F
106442015	F
101150945	F
104744329	F
101397775	F
100952043	F
100092905	F
100087596	F
100118587	F
106273643	F
104541013	F
102892084	T
101212379	F
105609714	F
101719915	F
104250072	F
100029665	F
103092520	F
100871274	F
103244985	F
105200216	F
100867256	T
100250131	F
100939146	F
100588636	T
103084758	F
104062728	F
103780705	F
104206072	F
102618559	F
105903360	F
104217339	F
101330355	F
106131929	F
105081901	T
100169447	F
104305014	F
100649086	F
102719761	F
102039412	F
103086347	F
103694980	F
100217886	F
100291050	F
103281607	F
106512830	F
106363996	F
100230713	F
100565814	F
105152551	F
105253377	F
103786108	F
100800514	F
104091937	F
102087685	T
102771534	F
104146301	F
102771335	F
103002674	F
104478724	F
103363383	F
102335761	F
103286492	F
100621780	F
100214115	F
102184072	F
100242056	F
106412353	F
102276592	F
101228778	F
102229301	F
102440424	F
101730851	F
103796422	F
101455086	F
100034433	F
102077286	F
100563568	F
100253611	F
101746924	F
103049425	F
104770841	F
105626976	F
104926964	T
105039544	F
102069977	F
100743689	F
105360016	F
104449587	F
104976782	F
102607694	F
105835006	T
103470654	F
104471205	F
106532595	F
104872051	F
101163508	F
100231292	F
100166183	T
102739204	F
104433344	F
103285673	F
103626095	F
101173643	F
102333895	F
102768882	F
101737193	F
102095081	F
106086749	F
100939872	F
101467391	F
103485769	F
103106318	F
104298150	F
102850358	F
105234755	F
104072161	F
102456565	F
103555111	F
103445872	F
104698268	F
102520995	F
101931629	F
100072622	F
105619821	F
100216386	F
104299779	F
102303163	F
105606284	F
102910270	F
100773831	F
100253451	F
101443003	F
102363681	F
102226696	F
103551896	F
103851054	F
103330021	F
104389118	F
102054783	F
103031258	F
105740719	F
104302016	F
103311152	F
100570627	F
106543474	F
100806425	F
106053413	F
106212839	F
101757150	F
102029620	F
104831865	F
104880698	T
103218857	F
104763248	F
104872567	F
102730766	T
106519997	T
101479614	F
102370597	F
100191864	F
105660820	F
100258195	F
104472865	F
103589023	F
102978887	F
102659371	F
101241509	F
101767098	F
100206367	F
106233328	F
100872616	F
100778931	F
104203396	F
103657416	F
104575834	F
100183489	F
106524041	F
102443273	F
100638440	T
105236067	F
105413865	F
104936119	F
100559928	F
101174671	F
101733605	F
103092618	F
101212008	F
104434830	F
104244858	F
104546952	F
101724609	F
106263922	F
103674077	F
100905114	F
103506026	F
103169102	F
105340495	F
104198827	F
100860768	F
102503566	F
105251370	F
104360228	F
102646330	F
106184046	F
106119097	F
100731276	F
104095270	F
101725114	F
104561734	F
103083012	F
105670677	F
101509217	F
103159804	F
105413289	F
104987783	F
106592389	F
100839520	F
102503078	F
105580701	F
104278201	F
100082746	F
106353848	F
102661549	F
102393419	F
105437405	F
104960685	F
100057798	F
103032776	F
104472845	F
106161220	F
105357000	F
100635536	F
100011592	F
106197778	F
106137021	F
103001675	F
106006313	F
104807245	F
104051184	F
102250073	F
102711693	F
102092066	F
104376122	F
101508281	F
104638457	F
106210230	F
106470610	T
103590393	F
106537039	T
106291453	F
104330386	F
105455716	F
100745600	F
100247693	F
101310814	F
105801798	F
103891266	F
106353657	F
103212183	F
102063214	T
103469839	F
102444285	F
100721846	F
103425597	F
104302852	F
105114885	F
103907694	F
101754737	T
101147565	F
100182754	F
105087035	F
100271413	F
104079131	F
103847704	F
104363204	F
105835752	F
102669425	F
105510148	F
104668723	F
102055968	F
102040750	F
102549226	F
101430048	F
105753335	F
106025923	F
100906260	F
103542829	F
100662227	F
105544199	F
100123120	F
103052512	F
103453976	F
104074644	F
102393788	F
100120829	F
100953511	F
100905601	F
105146123	F
106068590	F
103670191	F
106257464	F
104275548	F
102548267	F
104316409	F
105726075	F
104637569	F
106560667	F
103537686	T
103794184	T
101721284	F
106551803	F
104519819	F
100591654	F
100023016	F
105800683	F
102185734	F
106309252	F
104909695	F
100733255	F
103319200	F
103680848	F
103940845	F
102850051	F
100178821	F
104511520	F
100099278	F
101322666	F
104409201	F
105730987	F
105156686	F
102280309	F
100116915	F
102601683	F
106183362	F
101875578	F
103186146	F
100598039	F
104218777	F
102844019	F
103037358	F
103788970	F
105503358	T
103675916	F
102037380	F
106465235	F
105983618	F
101240752	F
100261368	F
103882754	F
106550054	F
104513387	F
101425668	F
100172496	F
102245129	F
103344132	F
105067705	F
101479945	F
100785157	F
104974697	F
104797636	F
100082684	F
105882945	F
101177410	F
101351637	F
104388144	F
100624033	F
104500042	F
105000197	F
104218762	F
104373328	F
103453819	F
101497906	F
102052000	F
101490568	F
103606592	F
100056052	F
105616657	F
103324301	F
103937757	F
102624504	F
102717762	F
102071365	F
105999195	F
104240476	F
104777839	F
106383291	F
104234858	F
106105692	F
100739065	F
103105769	F
100025113	F
104375810	F
100821110	F
100765720	T
104878145	F
102882296	F
102773116	F
105447420	F
100746639	F
103960287	F
104891836	F
105747072	F
105186913	F
102747350	F
104070862	F
101430164	F
101939332	F
101358015	F
102495763	F
104588391	F
103572011	F
102567582	F
104776691	F
102409759	T
101716799	F
101323137	F
102074852	F
100570558	F
106542029	F
105224013	F
104793238	F
103730701	F
100570456	F
105143228	F
104482617	F
102057948	F
105922889	T
100790659	T
102682721	F
102604879	F
106324523	F
101126953	F
105773924	F
100736781	F
101474264	F
102483219	F
104974216	F
100897176	F
105310482	F
102934164	T
106431495	F
100096545	F
102991344	F
103100493	F
104701901	F
105300719	F
100008746	F
103970722	F
101718916	F
101205788	F
103286073	F
102716921	F
102720465	F
104699334	F
101295492	F
100240599	F
106596733	F
101213867	F
101330526	F
101501548	F
103370348	F
100874113	F
100202711	F
105533471	F
104547912	F
103676582	F
105476083	F
106518642	F
104070798	F
104426667	F
101202002	F
106414917	F
105852709	F
103319423	F
105263733	T
100601566	F
105164227	F
103184461	F
103141603	T
104654917	F
105861868	F
104146205	F
104193118	F
103703513	F
100249668	F
106322545	F
106501616	T
103517850	F
103721846	F
106262085	F
103657795	F
104062252	F
102535425	F
101409464	F
103623276	F
103050872	F
103032851	F
100560378	F
102554573	F
104234625	F
105332016	F
105369638	F
100058324	F
102527935	F
104988246	F
104366941	F
105157532	F
100887865	F
105522695	F
105196414	F
103235943	F
105257640	F
103326166	F
103131087	F
105429035	F
102026279	F
104487007	T
100745537	F
100011221	F
100587045	F
100010723	F
102401428	F
105649512	F
105431324	F
104297402	F
103380089	F
101166124	F
104034842	F
102231143	F
104399468	F
104733710	F
103623060	F
106373229	F
100131982	F
104606169	F
105718171	F
103751071	F
102329562	F
104360803	F
100211426	T
100662088	F
102933357	F
105528133	F
102657168	T
100082993	F
102210255	F
106140323	F
102188924	F
104000266	F
101146256	F
104675112	F
102209815	F
100880734	F
104401412	F
104814167	F
101914219	F
102874587	F
104737674	F
101165432	F
100877395	F
100086582	F
106299043	F
103554515	F
105182208	F
101759077	F
101498101	T
101207670	F
103350869	F
101212999	F
103606307	F
103356318	F
104314348	F
100206736	F
102769258	F
100631789	F
104117342	F
103879329	F
105217292	F
103345839	F
100219411	F
102687604	T
104999897	F
103956745	F
103242580	F
102764248	F
104308063	F
105719980	F
105901840	F
106055720	F
106520640	F
104162431	F
100204154	F
105982353	F
101208589	F
101738726	T
105564489	F
104687711	T
101411503	F
103108931	T
104242714	T
101147914	F
101857013	T
105855518	F
100582714	F
103774750	T
102911108	F
105673797	F
103354813	F
106557293	F
102561508	F
101373889	F
104041986	F
104175498	F
104937152	F
100149510	F
105225285	F
103364243	F
103315265	F
105252545	F
106498440	T
106462416	F
102645628	F
101902202	F
100765570	T
100039284	F
100778786	F
102992008	F
101391131	F
103418768	F
102199307	F
105920889	F
100621825	F
100828411	F
101756282	F
106371942	F
101489694	F
100662934	F
102823771	F
101488140	F
106502742	F
102499317	F
105788409	F
102981677	F
103068607	F
100052724	F
105248438	F
103655093	F
105820231	F
101459723	F
105917771	F
106397489	F
104426482	F
100262074	F
106499357	F
101762658	F
101245366	F
104600992	F
104349653	F
100136348	F
104554860	F
105165194	F
104505785	F
101745371	F
100014780	T
105278337	T
101407451	F
103117926	F
103457241	F
103846418	F
100268952	F
105952829	F
100263804	F
103555215	F
104693316	F
106367118	F
104212839	F
101440882	F
103364645	F
106191493	F
101930864	F
102721546	F
105528161	F
102599656	F
105799340	F
100774452	F
102043429	F
104244289	F
103250101	F
101298291	F
100732338	F
103721893	F
105243646	F
101205421	F
104218066	F
105473052	F
105133298	F
101920478	F
106520574	F
103319177	F
103100596	F
106002441	F
105838593	F
100879348	F
100580072	F
105489709	F
101314916	F
104908552	F
106033341	F
100940942	F
105201505	F
103039850	F
106280742	F
102092163	F
102407250	F
106326861	F
102086685	F
104591597	F
106114959	F
104060943	F
103353499	F
101869924	T
104685900	F
104622886	F
103168176	F
104527904	F
100227570	F
104102650	F
104511877	F
106232394	F
100180481	F
101105469	F
106380109	F
100845649	F
104007342	F
102914768	F
101224931	F
103826813	T
100899591	F
102278374	F
103992472	F
100868533	F
102468977	T
105653033	F
100013904	F
100589204	T
100236708	F
102624602	F
102751398	F
100209758	F
103326389	F
104476136	F
105714664	F
101756459	F
105967703	F
105984709	F
106574203	F
100796062	F
101512259	F
101220325	F
102782010	F
102205085	F
101302158	F
101476924	F
101478353	F
100864704	F
106270594	F
102570558	F
101183698	F
104345912	F
102278807	F
105886665	F
104776012	F
103461579	F
104064695	F
104639564	F
104635530	F
105787844	F
Hello
